Customer ID,Credit Limit,Utilisation %,Avg Payment Ratio,Min Due Paid Frequency,Merchant Mix Index,Cash Withdrawal %,Recent Spend Change %,DPD Bucket Next Month,raw_score,score_norm,risk_class,top3_contribs,contribs
C0594,289454,49.9,61.1,46.5,1.0,26.4,-10.2,0,0.36114,0.36114,Low,"[('pay', 0.12448), ('minpaid', 0.1023), ('util', 0.0998)]","{'spend': 0.00816, 'pay': 0.12448, 'minpaid': 0.1023, 'util': 0.0998, 'cash': 0.0264, 'merchant': 0.0}"
C0595,123336,25.0,77.0,24.1,1.0,11.6,1.6,0,0.1895,0.1895,Low,"[('pay', 0.0736), ('minpaid', 0.05302), ('util', 0.05)]","{'spend': 0.00128, 'pay': 0.0736, 'minpaid': 0.05302, 'util': 0.05, 'cash': 0.0116, 'merchant': 0.0}"
C0596,267408,15.1,90.3,29.3,1.0,28.6,1.3,0,0.15534,0.15534,Low,"[('minpaid', 0.06446), ('pay', 0.03104), ('util', 0.0302)]","{'spend': 0.00104, 'pay': 0.03104, 'minpaid': 0.06446, 'util': 0.0302, 'cash': 0.0286, 'merchant': 0.0}"
C0597,142571,20.7,82.1,28.7,1.0,16.5,12.3,0,0.18816,0.18816,Low,"[('minpaid', 0.06314), ('pay', 0.05728), ('util', 0.0414)]","{'spend': 0.00984, 'pay': 0.05728, 'minpaid': 0.06314, 'util': 0.0414, 'cash': 0.0165, 'merchant': 0.0}"
C0598,99472,36.5,73.5,28.8,1.0,19.7,14.3,0,0.2523,0.2523,Low,"[('pay', 0.0848), ('util', 0.073), ('minpaid', 0.06336)]","{'spend': 0.01144, 'pay': 0.0848, 'minpaid': 0.06336, 'util': 0.073, 'cash': 0.0197, 'merchant': 0.0}"
C0599,81696,12.8,73.7,28.3,1.0,12.8,4.2,0,0.18818,0.18818,Low,"[('pay', 0.08416), ('minpaid', 0.06226), ('util', 0.0256)]","{'spend': 0.00336, 'pay': 0.08416, 'minpaid': 0.06226, 'util': 0.0256, 'cash': 0.0128, 'merchant': 0.0}"
C0600,110301,18.9,82.2,19.1,1.0,22.2,-11.3,0,0.16802,0.16802,Low,"[('pay', 0.05696), ('minpaid', 0.04202), ('util', 0.0378)]","{'spend': 0.00904, 'pay': 0.05696, 'minpaid': 0.04202, 'util': 0.0378, 'cash': 0.0222, 'merchant': 0.0}"
C0601,93106,32.5,73.8,36.6,0.94,34.2,16.4,0,0.28148,0.28148,Low,"[('pay', 0.08384), ('minpaid', 0.08052), ('util', 0.065)]","{'spend': 0.01312, 'pay': 0.08384, 'minpaid': 0.08052, 'util': 0.065, 'cash': 0.0342, 'merchant': 0.0048}"
C0602,157486,18.4,76.8,31.2,1.0,19.1,-15.2,1,0.21094,0.21094,Low,"[('pay', 0.07424), ('minpaid', 0.06864), ('util', 0.0368)]","{'spend': 0.01216, 'pay': 0.07424, 'minpaid': 0.06864, 'util': 0.0368, 'cash': 0.0191, 'merchant': 0.0}"
C0603,59062,9.4,92.2,14.0,1.0,18.1,6.4,0,0.09778,0.09778,Low,"[('minpaid', 0.0308), ('pay', 0.02496), ('util', 0.0188)]","{'spend': 0.00512, 'pay': 0.02496, 'minpaid': 0.0308, 'util': 0.0188, 'cash': 0.0181, 'merchant': 0.0}"
C0604,104661,10.2,89.4,12.3,1.0,6.5,2.1,2,0.08956,0.08956,Low,"[('pay', 0.03392), ('minpaid', 0.02706), ('util', 0.0204)]","{'spend': 0.00168, 'pay': 0.03392, 'minpaid': 0.02706, 'util': 0.0204, 'cash': 0.0065, 'merchant': 0.0}"
C0605,123027,6.8,87.3,11.3,1.0,19.5,5.5,0,0.103,0.103,Low,"[('pay', 0.04064), ('minpaid', 0.02486), ('cash', 0.0195)]","{'spend': 0.0044, 'pay': 0.04064, 'minpaid': 0.02486, 'util': 0.0136, 'cash': 0.0195, 'merchant': 0.0}"
C0606,84033,45.6,48.9,59.4,0.87,34.8,35.5,0,0.459,0.459,Medium,"[('pay', 0.16352), ('minpaid', 0.13068), ('util', 0.0912)]","{'spend': 0.0284, 'pay': 0.16352, 'minpaid': 0.13068, 'util': 0.0912, 'cash': 0.0348, 'merchant': 0.0104}"
C0607,83956,10.2,87.1,14.6,1.0,12.2,-2.2,0,0.10776,0.10776,Low,"[('pay', 0.04128), ('minpaid', 0.03212), ('util', 0.0204)]","{'spend': 0.00176, 'pay': 0.04128, 'minpaid': 0.03212, 'util': 0.0204, 'cash': 0.0122, 'merchant': 0.0}"
C0608,129056,0.0,98.6,11.1,1.0,11.7,3.1,0,0.04308,0.04308,Low,"[('minpaid', 0.02442), ('cash', 0.0117), ('pay', 0.00448)]","{'spend': 0.00248, 'pay': 0.00448, 'minpaid': 0.02442, 'util': 0.0, 'cash': 0.0117, 'merchant': 0.0}"
C0609,129758,26.4,84.4,21.4,1.0,16.2,14.9,0,0.17792,0.17792,Low,"[('util', 0.0528), ('pay', 0.04992), ('minpaid', 0.04708)]","{'spend': 0.01192, 'pay': 0.04992, 'minpaid': 0.04708, 'util': 0.0528, 'cash': 0.0162, 'merchant': 0.0}"
C0610,90113,15.4,94.0,14.1,1.0,12.2,2.1,0,0.0949,0.0949,Low,"[('minpaid', 0.03102), ('util', 0.0308), ('pay', 0.0192)]","{'spend': 0.00168, 'pay': 0.0192, 'minpaid': 0.03102, 'util': 0.0308, 'cash': 0.0122, 'merchant': 0.0}"
C0611,94644,56.6,41.3,69.3,0.86,37.8,-51.2,3,0.54346,0.54346,High,"[('pay', 0.18784), ('minpaid', 0.15246), ('util', 0.1132)]","{'spend': 0.04096, 'pay': 0.18784, 'minpaid': 0.15246, 'util': 0.1132, 'cash': 0.0378, 'merchant': 0.0112}"
C0612,70214,23.2,79.2,27.7,1.0,20.0,-14.0,1,0.2051,0.2051,Low,"[('pay', 0.06656), ('minpaid', 0.06094), ('util', 0.0464)]","{'spend': 0.0112, 'pay': 0.06656, 'minpaid': 0.06094, 'util': 0.0464, 'cash': 0.02, 'merchant': 0.0}"
C0613,129359,54.2,54.7,59.3,0.83,48.3,-42.3,0,0.47956,0.47956,Medium,"[('pay', 0.14496), ('minpaid', 0.13046), ('util', 0.1084)]","{'spend': 0.03384, 'pay': 0.14496, 'minpaid': 0.13046, 'util': 0.1084, 'cash': 0.0483, 'merchant': 0.0136}"
C0614,89155,25.0,75.1,42.5,1.0,16.4,25.3,0,0.25982,0.25982,Low,"[('minpaid', 0.0935), ('pay', 0.07968), ('util', 0.05)]","{'spend': 0.02024, 'pay': 0.07968, 'minpaid': 0.0935, 'util': 0.05, 'cash': 0.0164, 'merchant': 0.0}"
C0615,40236,17.7,90.3,8.6,1.0,13.6,15.1,0,0.11104,0.11104,Low,"[('util', 0.0354), ('pay', 0.03104), ('minpaid', 0.01892)]","{'spend': 0.01208, 'pay': 0.03104, 'minpaid': 0.01892, 'util': 0.0354, 'cash': 0.0136, 'merchant': 0.0}"
C0616,80142,55.7,53.2,50.8,1.0,31.7,-3.3,1,0.40726,0.40726,Medium,"[('pay', 0.14976), ('minpaid', 0.11176), ('util', 0.1114)]","{'spend': 0.00264, 'pay': 0.14976, 'minpaid': 0.11176, 'util': 0.1114, 'cash': 0.0317, 'merchant': 0.0}"
C0617,133103,13.2,80.2,18.1,1.0,19.4,22.8,0,0.16722,0.16722,Low,"[('pay', 0.06336), ('minpaid', 0.03982), ('util', 0.0264)]","{'spend': 0.01824, 'pay': 0.06336, 'minpaid': 0.03982, 'util': 0.0264, 'cash': 0.0194, 'merchant': 0.0}"
C0618,110732,43.9,90.6,25.7,1.0,17.4,14.5,0,0.20342,0.20342,Low,"[('util', 0.0878), ('minpaid', 0.05654), ('pay', 0.03008)]","{'spend': 0.0116, 'pay': 0.03008, 'minpaid': 0.05654, 'util': 0.0878, 'cash': 0.0174, 'merchant': 0.0}"
C0619,58177,8.8,85.4,22.8,1.0,13.4,-0.8,0,0.12852,0.12852,Low,"[('minpaid', 0.05016), ('pay', 0.04672), ('util', 0.0176)]","{'spend': 0.00064, 'pay': 0.04672, 'minpaid': 0.05016, 'util': 0.0176, 'cash': 0.0134, 'merchant': 0.0}"
C0620,141654,51.9,41.9,62.1,0.82,33.4,-21.9,0,0.49166,0.49166,Medium,"[('pay', 0.18592), ('minpaid', 0.13662), ('util', 0.1038)]","{'spend': 0.01752, 'pay': 0.18592, 'minpaid': 0.13662, 'util': 0.1038, 'cash': 0.0334, 'merchant': 0.0144}"
C0621,131749,25.3,83.7,20.9,1.0,18.6,0.4,0,0.16766,0.16766,Low,"[('pay', 0.05216), ('util', 0.0506), ('minpaid', 0.04598)]","{'spend': 0.00032, 'pay': 0.05216, 'minpaid': 0.04598, 'util': 0.0506, 'cash': 0.0186, 'merchant': 0.0}"
C0622,131845,3.8,95.1,8.6,1.0,10.4,-11.3,0,0.06164,0.06164,Low,"[('minpaid', 0.01892), ('pay', 0.01568), ('cash', 0.0104)]","{'spend': 0.00904, 'pay': 0.01568, 'minpaid': 0.01892, 'util': 0.0076, 'cash': 0.0104, 'merchant': 0.0}"
C0623,217876,3.4,91.2,18.4,1.0,7.8,0.6,0,0.08372,0.08372,Low,"[('minpaid', 0.04048), ('pay', 0.02816), ('cash', 0.0078)]","{'spend': 0.00048, 'pay': 0.02816, 'minpaid': 0.04048, 'util': 0.0068, 'cash': 0.0078, 'merchant': 0.0}"
C0624,78431,19.2,93.7,6.8,1.0,8.4,-3.2,0,0.08448,0.08448,Low,"[('util', 0.0384), ('pay', 0.02016), ('minpaid', 0.01496)]","{'spend': 0.00256, 'pay': 0.02016, 'minpaid': 0.01496, 'util': 0.0384, 'cash': 0.0084, 'merchant': 0.0}"
C0625,130891,17.8,83.9,17.1,1.0,6.1,-2.7,0,0.133,0.133,Low,"[('pay', 0.05152), ('minpaid', 0.03762), ('util', 0.0356)]","{'spend': 0.00216, 'pay': 0.05152, 'minpaid': 0.03762, 'util': 0.0356, 'cash': 0.0061, 'merchant': 0.0}"
C0626,81542,5.1,97.5,9.2,1.0,1.6,-1.1,0,0.04092,0.04092,Low,"[('minpaid', 0.02024), ('util', 0.0102), ('pay', 0.008)]","{'spend': 0.00088, 'pay': 0.008, 'minpaid': 0.02024, 'util': 0.0102, 'cash': 0.0016, 'merchant': 0.0}"
C0627,161235,31.8,73.2,34.3,1.0,18.5,-5.0,0,0.24732,0.24732,Low,"[('pay', 0.08576), ('minpaid', 0.07546), ('util', 0.0636)]","{'spend': 0.004, 'pay': 0.08576, 'minpaid': 0.07546, 'util': 0.0636, 'cash': 0.0185, 'merchant': 0.0}"
C0628,177167,14.6,98.7,12.6,1.0,17.8,-5.3,0,0.08312,0.08312,Low,"[('util', 0.0292), ('minpaid', 0.02772), ('cash', 0.0178)]","{'spend': 0.00424, 'pay': 0.00416, 'minpaid': 0.02772, 'util': 0.0292, 'cash': 0.0178, 'merchant': 0.0}"
C0629,122358,12.7,100.0,5.8,1.0,22.6,3.6,0,0.06364,0.06364,Low,"[('util', 0.0254), ('cash', 0.0226), ('minpaid', 0.01276)]","{'spend': 0.00288, 'pay': 0.0, 'minpaid': 0.01276, 'util': 0.0254, 'cash': 0.0226, 'merchant': 0.0}"
C0630,140661,43.5,73.3,40.0,1.0,24.4,-7.2,1,0.2906,0.2906,Low,"[('minpaid', 0.088), ('util', 0.087), ('pay', 0.08544)]","{'spend': 0.00576, 'pay': 0.08544, 'minpaid': 0.088, 'util': 0.087, 'cash': 0.0244, 'merchant': 0.0}"
C0631,59778,42.6,45.4,57.0,1.0,28.7,-18.2,0,0.42858,0.42858,Medium,"[('pay', 0.17472), ('minpaid', 0.1254), ('util', 0.0852)]","{'spend': 0.01456, 'pay': 0.17472, 'minpaid': 0.1254, 'util': 0.0852, 'cash': 0.0287, 'merchant': 0.0}"
C0632,131279,32.9,54.1,58.6,0.94,55.9,20.6,1,0.41878,0.41878,Medium,"[('pay', 0.14688), ('minpaid', 0.12892), ('util', 0.0658)]","{'spend': 0.01648, 'pay': 0.14688, 'minpaid': 0.12892, 'util': 0.0658, 'cash': 0.0559, 'merchant': 0.0048}"
C0633,48439,13.8,95.0,16.6,1.0,12.3,-14.3,0,0.10386,0.10386,Low,"[('minpaid', 0.03652), ('util', 0.0276), ('pay', 0.016)]","{'spend': 0.01144, 'pay': 0.016, 'minpaid': 0.03652, 'util': 0.0276, 'cash': 0.0123, 'merchant': 0.0}"
C0634,300000,35.7,63.0,51.5,0.86,26.7,19.7,0,0.35676,0.35676,Low,"[('pay', 0.1184), ('minpaid', 0.1133), ('util', 0.0714)]","{'spend': 0.01576, 'pay': 0.1184, 'minpaid': 0.1133, 'util': 0.0714, 'cash': 0.0267, 'merchant': 0.0112}"
C0635,174929,24.3,93.1,11.2,1.0,16.7,-11.5,0,0.12122,0.12122,Low,"[('util', 0.0486), ('minpaid', 0.02464), ('pay', 0.02208)]","{'spend': 0.0092, 'pay': 0.02208, 'minpaid': 0.02464, 'util': 0.0486, 'cash': 0.0167, 'merchant': 0.0}"
C0636,39973,13.3,87.5,12.2,1.0,7.2,-8.5,0,0.10744,0.10744,Low,"[('pay', 0.04), ('minpaid', 0.02684), ('util', 0.0266)]","{'spend': 0.0068, 'pay': 0.04, 'minpaid': 0.02684, 'util': 0.0266, 'cash': 0.0072, 'merchant': 0.0}"
C0637,21423,8.9,98.3,4.7,1.0,12.1,-17.1,0,0.05936,0.05936,Low,"[('util', 0.0178), ('spend', 0.01368), ('cash', 0.0121)]","{'spend': 0.01368, 'pay': 0.00544, 'minpaid': 0.01034, 'util': 0.0178, 'cash': 0.0121, 'merchant': 0.0}"
C0638,188478,7.9,92.7,10.9,1.0,19.1,-4.8,0,0.08608,0.08608,Low,"[('minpaid', 0.02398), ('pay', 0.02336), ('cash', 0.0191)]","{'spend': 0.00384, 'pay': 0.02336, 'minpaid': 0.02398, 'util': 0.0158, 'cash': 0.0191, 'merchant': 0.0}"
C0639,57531,17.0,86.0,7.8,1.0,13.5,-5.1,0,0.11354,0.11354,Low,"[('pay', 0.0448), ('util', 0.034), ('minpaid', 0.01716)]","{'spend': 0.00408, 'pay': 0.0448, 'minpaid': 0.01716, 'util': 0.034, 'cash': 0.0135, 'merchant': 0.0}"
C0640,123865,11.3,92.6,8.2,1.0,11.8,7.9,0,0.08244,0.08244,Low,"[('pay', 0.02368), ('util', 0.0226), ('minpaid', 0.01804)]","{'spend': 0.00632, 'pay': 0.02368, 'minpaid': 0.01804, 'util': 0.0226, 'cash': 0.0118, 'merchant': 0.0}"
C0641,44941,18.5,83.2,28.4,1.0,32.2,-6.3,0,0.19048,0.19048,Low,"[('minpaid', 0.06248), ('pay', 0.05376), ('util', 0.037)]","{'spend': 0.00504, 'pay': 0.05376, 'minpaid': 0.06248, 'util': 0.037, 'cash': 0.0322, 'merchant': 0.0}"
C0642,95218,20.4,94.2,9.9,1.0,21.9,5.9,0,0.10776,0.10776,Low,"[('util', 0.0408), ('cash', 0.0219), ('minpaid', 0.02178)]","{'spend': 0.00472, 'pay': 0.01856, 'minpaid': 0.02178, 'util': 0.0408, 'cash': 0.0219, 'merchant': 0.0}"
C0643,64127,9.8,98.8,9.3,1.0,3.6,6.0,0,0.0523,0.0523,Low,"[('minpaid', 0.02046), ('util', 0.0196), ('spend', 0.0048)]","{'spend': 0.0048, 'pay': 0.00384, 'minpaid': 0.02046, 'util': 0.0196, 'cash': 0.0036, 'merchant': 0.0}"
C0644,126886,23.8,86.3,22.5,1.0,19.2,14.4,0,0.17166,0.17166,Low,"[('minpaid', 0.0495), ('util', 0.0476), ('pay', 0.04384)]","{'spend': 0.01152, 'pay': 0.04384, 'minpaid': 0.0495, 'util': 0.0476, 'cash': 0.0192, 'merchant': 0.0}"
C0645,75934,53.7,51.5,68.2,0.99,34.2,31.4,0,0.47276,0.47276,Medium,"[('pay', 0.1552), ('minpaid', 0.15004), ('util', 0.1074)]","{'spend': 0.02512, 'pay': 0.1552, 'minpaid': 0.15004, 'util': 0.1074, 'cash': 0.0342, 'merchant': 0.0008}"
C0646,206335,28.5,79.5,28.5,1.0,34.0,34.1,0,0.24658,0.24658,Low,"[('pay', 0.0656), ('minpaid', 0.0627), ('util', 0.057)]","{'spend': 0.02728, 'pay': 0.0656, 'minpaid': 0.0627, 'util': 0.057, 'cash': 0.034, 'merchant': 0.0}"
C0647,60065,14.4,94.6,9.8,1.0,12.4,-19.5,0,0.09564,0.09564,Low,"[('util', 0.0288), ('minpaid', 0.02156), ('pay', 0.01728)]","{'spend': 0.0156, 'pay': 0.01728, 'minpaid': 0.02156, 'util': 0.0288, 'cash': 0.0124, 'merchant': 0.0}"
C0648,183962,19.5,93.7,19.9,1.0,9.7,27.9,0,0.13496,0.13496,Low,"[('minpaid', 0.04378), ('util', 0.039), ('spend', 0.02232)]","{'spend': 0.02232, 'pay': 0.02016, 'minpaid': 0.04378, 'util': 0.039, 'cash': 0.0097, 'merchant': 0.0}"
C0649,90154,17.2,91.5,10.0,1.0,6.4,19.8,0,0.10584,0.10584,Low,"[('util', 0.0344), ('pay', 0.0272), ('minpaid', 0.022)]","{'spend': 0.01584, 'pay': 0.0272, 'minpaid': 0.022, 'util': 0.0344, 'cash': 0.0064, 'merchant': 0.0}"
C0650,121062,15.7,100.0,4.6,1.0,12.9,19.0,0,0.06962,0.06962,Low,"[('util', 0.0314), ('spend', 0.0152), ('cash', 0.0129)]","{'spend': 0.0152, 'pay': 0.0, 'minpaid': 0.01012, 'util': 0.0314, 'cash': 0.0129, 'merchant': 0.0}"
C0651,37860,36.4,64.4,47.1,1.0,21.0,26.4,0,0.33246,0.33246,Low,"[('pay', 0.11392), ('minpaid', 0.10362), ('util', 0.0728)]","{'spend': 0.02112, 'pay': 0.11392, 'minpaid': 0.10362, 'util': 0.0728, 'cash': 0.021, 'merchant': 0.0}"
C0652,34650,39.8,53.6,49.7,0.98,34.6,17.9,0,0.38794,0.38794,Low,"[('pay', 0.14848), ('minpaid', 0.10934), ('util', 0.0796)]","{'spend': 0.01432, 'pay': 0.14848, 'minpaid': 0.10934, 'util': 0.0796, 'cash': 0.0346, 'merchant': 0.0016}"
C0653,161718,18.8,88.5,12.2,1.0,6.2,-1.4,0,0.10856,0.10856,Low,"[('util', 0.0376), ('pay', 0.0368), ('minpaid', 0.02684)]","{'spend': 0.00112, 'pay': 0.0368, 'minpaid': 0.02684, 'util': 0.0376, 'cash': 0.0062, 'merchant': 0.0}"
C0654,46192,70.0,20.6,91.4,0.66,51.7,43.3,2,0.7087,0.7087,High,"[('pay', 0.25408), ('minpaid', 0.20108), ('util', 0.14)]","{'spend': 0.03464, 'pay': 0.25408, 'minpaid': 0.20108, 'util': 0.14, 'cash': 0.0517, 'merchant': 0.0272}"
C0655,75210,57.7,35.6,75.8,0.94,36.9,38.9,0,0.56106,0.56106,High,"[('pay', 0.20608), ('minpaid', 0.16676), ('util', 0.1154)]","{'spend': 0.03112, 'pay': 0.20608, 'minpaid': 0.16676, 'util': 0.1154, 'cash': 0.0369, 'merchant': 0.0048}"
C0656,75983,25.3,83.3,19.2,0.95,19.1,-12.0,0,0.17898,0.17898,Low,"[('pay', 0.05344), ('util', 0.0506), ('minpaid', 0.04224)]","{'spend': 0.0096, 'pay': 0.05344, 'minpaid': 0.04224, 'util': 0.0506, 'cash': 0.0191, 'merchant': 0.004}"
C0657,55186,74.9,29.6,84.9,0.82,48.2,23.5,3,0.64326,0.64326,High,"[('pay', 0.22528), ('minpaid', 0.18678), ('util', 0.1498)]","{'spend': 0.0188, 'pay': 0.22528, 'minpaid': 0.18678, 'util': 0.1498, 'cash': 0.0482, 'merchant': 0.0144}"
C0658,101184,20.6,81.6,23.2,1.0,14.2,-5.6,0,0.1698,0.1698,Low,"[('pay', 0.05888), ('minpaid', 0.05104), ('util', 0.0412)]","{'spend': 0.00448, 'pay': 0.05888, 'minpaid': 0.05104, 'util': 0.0412, 'cash': 0.0142, 'merchant': 0.0}"
C0659,41693,11.8,99.7,7.7,1.0,19.3,1.4,0,0.06192,0.06192,Low,"[('util', 0.0236), ('cash', 0.0193), ('minpaid', 0.01694)]","{'spend': 0.00112, 'pay': 0.00096, 'minpaid': 0.01694, 'util': 0.0236, 'cash': 0.0193, 'merchant': 0.0}"
C0660,47068,31.9,75.9,23.7,1.0,16.3,-31.0,0,0.23416,0.23416,Low,"[('pay', 0.07712), ('util', 0.0638), ('minpaid', 0.05214)]","{'spend': 0.0248, 'pay': 0.07712, 'minpaid': 0.05214, 'util': 0.0638, 'cash': 0.0163, 'merchant': 0.0}"
C0661,150207,18.8,96.3,8.7,1.0,5.7,-0.7,0,0.07484,0.07484,Low,"[('util', 0.0376), ('minpaid', 0.01914), ('pay', 0.01184)]","{'spend': 0.00056, 'pay': 0.01184, 'minpaid': 0.01914, 'util': 0.0376, 'cash': 0.0057, 'merchant': 0.0}"
C0662,58121,62.8,41.4,69.3,0.88,37.9,-3.2,3,0.51564,0.51564,High,"[('pay', 0.18752), ('minpaid', 0.15246), ('util', 0.1256)]","{'spend': 0.00256, 'pay': 0.18752, 'minpaid': 0.15246, 'util': 0.1256, 'cash': 0.0379, 'merchant': 0.0096}"
C0663,135894,43.0,65.5,51.0,0.93,31.7,-31.6,0,0.37118,0.37118,Low,"[('minpaid', 0.1122), ('pay', 0.1104), ('util', 0.086)]","{'spend': 0.02528, 'pay': 0.1104, 'minpaid': 0.1122, 'util': 0.086, 'cash': 0.0317, 'merchant': 0.0056}"
C0664,130062,37.6,84.1,33.0,1.0,21.8,11.4,0,0.2296,0.2296,Low,"[('util', 0.0752), ('minpaid', 0.0726), ('pay', 0.05088)]","{'spend': 0.00912, 'pay': 0.05088, 'minpaid': 0.0726, 'util': 0.0752, 'cash': 0.0218, 'merchant': 0.0}"
C0665,207937,25.2,76.0,31.6,1.0,17.6,10.1,0,0.2224,0.2224,Low,"[('pay', 0.0768), ('minpaid', 0.06952), ('util', 0.0504)]","{'spend': 0.00808, 'pay': 0.0768, 'minpaid': 0.06952, 'util': 0.0504, 'cash': 0.0176, 'merchant': 0.0}"
C0666,115929,12.7,100.0,9.6,1.0,8.5,11.6,0,0.0643,0.0643,Low,"[('util', 0.0254), ('minpaid', 0.02112), ('spend', 0.00928)]","{'spend': 0.00928, 'pay': 0.0, 'minpaid': 0.02112, 'util': 0.0254, 'cash': 0.0085, 'merchant': 0.0}"
C0667,32970,20.1,91.2,21.1,1.0,12.4,-2.0,0,0.12878,0.12878,Low,"[('minpaid', 0.04642), ('util', 0.0402), ('pay', 0.02816)]","{'spend': 0.0016, 'pay': 0.02816, 'minpaid': 0.04642, 'util': 0.0402, 'cash': 0.0124, 'merchant': 0.0}"
C0668,63138,14.8,78.6,24.1,1.0,22.9,-14.7,0,0.18576,0.18576,Low,"[('pay', 0.06848), ('minpaid', 0.05302), ('util', 0.0296)]","{'spend': 0.01176, 'pay': 0.06848, 'minpaid': 0.05302, 'util': 0.0296, 'cash': 0.0229, 'merchant': 0.0}"
C0669,71943,14.7,95.9,18.4,1.0,12.4,-15.0,0,0.1074,0.1074,Low,"[('minpaid', 0.04048), ('util', 0.0294), ('pay', 0.01312)]","{'spend': 0.012, 'pay': 0.01312, 'minpaid': 0.04048, 'util': 0.0294, 'cash': 0.0124, 'merchant': 0.0}"
C0670,177178,29.2,84.4,34.5,1.0,15.4,-32.2,0,0.22538,0.22538,Low,"[('minpaid', 0.0759), ('util', 0.0584), ('pay', 0.04992)]","{'spend': 0.02576, 'pay': 0.04992, 'minpaid': 0.0759, 'util': 0.0584, 'cash': 0.0154, 'merchant': 0.0}"
C0671,109011,23.9,89.4,19.3,1.0,12.6,-11.6,0,0.14606,0.14606,Low,"[('util', 0.0478), ('minpaid', 0.04246), ('pay', 0.03392)]","{'spend': 0.00928, 'pay': 0.03392, 'minpaid': 0.04246, 'util': 0.0478, 'cash': 0.0126, 'merchant': 0.0}"
C0672,68929,44.1,77.7,31.6,1.0,28.3,9.0,0,0.26458,0.26458,Low,"[('util', 0.0882), ('pay', 0.07136), ('minpaid', 0.06952)]","{'spend': 0.0072, 'pay': 0.07136, 'minpaid': 0.06952, 'util': 0.0882, 'cash': 0.0283, 'merchant': 0.0}"
C0673,114480,69.1,31.7,78.7,0.67,52.1,-17.3,2,0.62224,0.62224,High,"[('pay', 0.21856), ('minpaid', 0.17314), ('util', 0.1382)]","{'spend': 0.01384, 'pay': 0.21856, 'minpaid': 0.17314, 'util': 0.1382, 'cash': 0.0521, 'merchant': 0.0264}"
C0674,74018,40.4,58.1,46.7,0.96,25.8,17.5,0,0.36062,0.36062,Low,"[('pay', 0.13408), ('minpaid', 0.10274), ('util', 0.0808)]","{'spend': 0.014, 'pay': 0.13408, 'minpaid': 0.10274, 'util': 0.0808, 'cash': 0.0258, 'merchant': 0.0032}"
C0675,121765,9.9,100.0,4.7,1.0,8.6,12.7,0,0.0489,0.0489,Low,"[('util', 0.0198), ('minpaid', 0.01034), ('spend', 0.01016)]","{'spend': 0.01016, 'pay': 0.0, 'minpaid': 0.01034, 'util': 0.0198, 'cash': 0.0086, 'merchant': 0.0}"
C0676,97939,51.0,47.9,60.7,0.9,37.9,-1.4,2,0.44928,0.44928,Medium,"[('pay', 0.16672), ('minpaid', 0.13354), ('util', 0.102)]","{'spend': 0.00112, 'pay': 0.16672, 'minpaid': 0.13354, 'util': 0.102, 'cash': 0.0379, 'merchant': 0.008}"
C0677,165627,5.0,91.9,10.0,1.0,11.3,10.8,0,0.07786,0.07786,Low,"[('pay', 0.02592), ('minpaid', 0.022), ('cash', 0.0113)]","{'spend': 0.00864, 'pay': 0.02592, 'minpaid': 0.022, 'util': 0.01, 'cash': 0.0113, 'merchant': 0.0}"
C0678,108234,20.2,91.0,18.7,1.0,8.3,-4.9,0,0.12256,0.12256,Low,"[('minpaid', 0.04114), ('util', 0.0404), ('pay', 0.0288)]","{'spend': 0.00392, 'pay': 0.0288, 'minpaid': 0.04114, 'util': 0.0404, 'cash': 0.0083, 'merchant': 0.0}"
C0679,155626,6.4,96.1,11.5,1.0,20.7,-18.9,0,0.0864,0.0864,Low,"[('minpaid', 0.0253), ('cash', 0.0207), ('spend', 0.01512)]","{'spend': 0.01512, 'pay': 0.01248, 'minpaid': 0.0253, 'util': 0.0128, 'cash': 0.0207, 'merchant': 0.0}"
C0680,89471,45.7,55.3,61.8,0.84,37.6,-37.8,0,0.45104,0.45104,Medium,"[('pay', 0.14304), ('minpaid', 0.13596), ('util', 0.0914)]","{'spend': 0.03024, 'pay': 0.14304, 'minpaid': 0.13596, 'util': 0.0914, 'cash': 0.0376, 'merchant': 0.0128}"
C0681,133151,17.7,96.4,19.0,1.0,9.5,-9.3,0,0.10566,0.10566,Low,"[('minpaid', 0.0418), ('util', 0.0354), ('pay', 0.01152)]","{'spend': 0.00744, 'pay': 0.01152, 'minpaid': 0.0418, 'util': 0.0354, 'cash': 0.0095, 'merchant': 0.0}"
C0682,82800,52.4,48.0,72.7,0.75,44.9,21.1,0,0.51292,0.51292,High,"[('pay', 0.1664), ('minpaid', 0.15994), ('util', 0.1048)]","{'spend': 0.01688, 'pay': 0.1664, 'minpaid': 0.15994, 'util': 0.1048, 'cash': 0.0449, 'merchant': 0.02}"
C0683,128234,34.5,74.2,44.7,0.87,36.3,12.4,2,0.30652,0.30652,Low,"[('minpaid', 0.09834), ('pay', 0.08256), ('util', 0.069)]","{'spend': 0.00992, 'pay': 0.08256, 'minpaid': 0.09834, 'util': 0.069, 'cash': 0.0363, 'merchant': 0.0104}"
C0684,101803,19.0,87.8,25.1,1.0,15.8,11.8,0,0.1575,0.1575,Low,"[('minpaid', 0.05522), ('pay', 0.03904), ('util', 0.038)]","{'spend': 0.00944, 'pay': 0.03904, 'minpaid': 0.05522, 'util': 0.038, 'cash': 0.0158, 'merchant': 0.0}"
